metaphorID,label_boolean,text
4,TRUE,"I have had progression with my last CT scan -LRB- chest area and liver -RRB- . My county bumkin onc . just says we change to another hormonal - Faslodex . I question the chest area and liver lesion -LRB- mention RFA -RRB- and he just says we treat it systemically . I also told him of a lump I feel in my right breast - he says it 's probably from the chest wall ... Went to get a second opion -LRB- actually my first onc when I started this ride 5 years ago - she is a breast ca onc @ Chapel Hill , NC -RRB- . I brought all my records/PET results . I told her my concerns and when she felt my breast lump , she immediately set me down for a mamo and u/s . Yep - there 's a mass there and tomorrow I go for a fine needle biopsy . I told her of my concern of this liver lesion - and she concurred and I also have a MRI of liver tomorrow as well . Well , I 'm changing back to her as I feel she is much more assertive and hopefully we 'll get some concrete answers ... I 'm praying this `` mass '' is just in my breast and not chest area . I 'm praying the liver lesion is benign ... Can breast cancer come back to the breast after mets ?? And would they do a mastectomy if it is there , or because I 'm now a metster , they do n't go there ? Ca n't help but feel my country onc is not real proactive and I get the impression that he does not have hope for me ... Thanks for listening and God Bless you all . "
0,FALSE,"My Ps is Dr Zwicklbauer at the Plastic Surgery Center of Hampton roads in Newport News , Va. . We call him Dr Z . You can google the practice and read about him . He is AWESOME !! "
2,TRUE,"Lauralou I know what you mean about kinda `` wearing out '' our support people . I know I have huge support from so many friends and family , and I think we are ALL just worn out . Everyone is ready for me to be well and get my life back together . I know they are still there and will do whatever I need , but all this is long and hard and it does wear you out.I 'm sure all your loved ones are the same , but remember they love you and will be there for you I am sure . But like you said this is a graet place to vent and find encouagement . No matter how tired we are . . we have to keep on keepin on . At least you can see some light at the end of the tunnel . I have been wearing prosthesis and while they are definatly not me , they do make me look likea woman again in my clothes and I am so happy I got them until I can have reconstruction . Good luck to you ! God Bless ! Susan "
0,TRUE,"Well , I 'm back and still standing ! Nothing with the infusions - just my arm and hand were cold the whole time . We 'll see how I do on the anti-naseau meds - they prescribed 5 . Ireland , my understanding with the cytoxan is there is a .01 -.1 risk of leukemia later in life - maybe 20 years down the road . This is not good , but if my breast cancer has a 20 % chance of coming back without chemo , I guess it 's the best chance I have . "
5,TRUE,"cc4npg - Uni or bi-lateral is clearly a personal decision that you need to be certain about . . Do your research and ask lots of questions - surgeon , oncologist , plastic surgeon , chemo , radiation , etc. . It 's actually good to have a couple weeks to let this all settle in before you board the cancer/treatment train . The answer will come - do what is best for you ! "
0,TRUE,"Jac999 , We are walking beside you on your `` journey '' . Sherri , let us know how the Reiki session goes . I 'm going to be looking into Reiki as well . Titan , Right now I try to separate the bc from my life . I try to live as though I have all the time in the world because doing the `` this day could be my last '' thing is too stressful . I was dxed with endocervical cancer in October '08 and had a radical hysterectomy which was a difficult recovery , both on account of the surgery and on account of being plunged headlong into menopause overnight . After a few months it all began to recede in my mind and I started feeling good ... until I started feeling fatigued again during the summer of ' 09 . I was dxed with breast cancer in October ' 09 . I am just soooo over it . I think when I 'm done with treatment and my post-chemo scans come back clear I am going to be able to leave this behind -LRB- aside from subconscious moments of panic that seem to arise of their own accord -RRB- . I ca n't stand the needles and the medicinal smell of tape and band-aids , even swallowing pills , getting my body onto a surgical table to remove my port and do my reconstruction is going to be a struggle after my bilateral masectomy was left with loose ends and I nearly died . I am going to dissociate myself with the very word `` chemo '' because it makes me gag to think of it . I hope I stop back in here to encourage new survivors with how I 'm 3 years down the road cancer-free . I had my 5thTAC yesterday - feeling pretty green even though it was cut 20 % because of my winding up in the hospital w/neutropenic fever last time . My 6th is March18 -LRB- I get to celebrate St. Patrick 's Day with my children ! -RRB- I expect I 'll be starting to feel normal by Easter . And I am going to hit the ground running . I 'm going to lose my chemo weight plus , I 'm going to juice and eat my veggies , do yoga , walk like crazy -LRB- I miss my walks -RRB- , meditate . I got the supplies we need to start the epic vegetable garden for the kids in the backyard . I 'm just not feeling up to anything these days . I 'm sorry I 'm so whiney . I 'm off to start a load of laundry . I 'm thinking of you , Payton ... "
0,TRUE,"I 'm so sorry you are going through this , Nanette . My ` area of concern ' only showed up on mammo , too . But remember that 80 % of biopsies are benign , even for women at high risk . We all want to be ready for whatever is on the road ahead of us . Before I got diagnosed , I was crying at work and at home . I could n't imagine doing something I enjoyed , but doing something I hated did distract me . Its hard for the brain to do two things at once , so some people find distraction helps . Some people clean house , but my apt was as messy as ever . Some women find meditation , religion , or biofeedback helps . I know its a lot easier to say than to do . Hang in there . We 're here for you , no matter what the outcome . I know the worry is so hard to stop . Let us know how it goes , OK ? "
4,TRUE,i too was told I had DCIS . The funny thing is I went to the doc with concerns of a cyst . Which in turn ended up with this big mess . They did a MRI came out completely clean . The surgeon said no problem you are a great canidate for a Lumpectomy . So now I am recovering from surgery . I get a call from the surgeon . It is not good he found more than what the MRI showed . He said the breast is not salvagable . So I am to go and talk with him on thru . Decisions to make . I value my breast and do not want to loose them . I am going up and down on this rollar coaster ride and ca n't seem to get off it . My husband is grieving with me too . Oh by they way this all began at thanksgiving thru the new year . . -LSB- emoticon : yell -RSB-
2,FALSE,"Talk to your radiation oncologist . Jennywren , quitting smoking is tough . Give yourself a break . I liked smoking , made it even tougher for me . Chantix worked for my sister . Patch worked for me once and another sister who has quit for 3 years now -LRB- and she started smoking when she was 12 years old -RRB- . I quit `` cold turkey '' three times as well . This time I quit for good . It is too tough quitting , and I never want to go through that again . I really do n't discriminate against smokers . My mother smokes , one of my sons smokes , and my husbands smokes , I just do n't notice it anymore when someone lights a cigarette -LRB- relief -RRB- . My mom can smoke in my car . My husband and one son , mom , and friends smoke in the house ... guess I just like the smell of cigarettes , but I was around cigarette smoke since I was born . Now , thankfully , our children are taught about the health risks in school , so they can make informed decisions prior to ever trying that first cigarette . "
0,TRUE,"meglove , yes i am on the neulasta shot . the onc said even with it , it was still shocking how good the counts were . I am praying to continue on that road . i have to say though i has more nausea last night than i think i did last time . had to call the onc and we tried a different combo of meds , 1 kytril tablet and an ativan under my tounge . wow ! helped alot !!! was able to eat some plain old noodles after that kicked it ! lol . . the kytril does n't cause the trememdous headaches in me like the zofran does . but everyone is different . heck , the SE 's this time even seem to be different than last time , and it 's the same dose and same meds ! go figure !! good luck to all this week . going to get all dressed up in my Boise State Gear when I go get my neulasta shot today . they are playing in a bowl game tonight , and my chemo nurse loves them as well !! hope everyone has a low SE day ! -LRB- -LRB- -LRB- HUGS -RRB- -RRB- -RRB- - ANGEL "
4,FALSE,"Hi MHP70 , I just responded to you on the Oncotype thread . Your posts here address my same fears about TC with perm baldness . I 've also heard about debilitating neuropathy , etc. . My Onc said TC is one of the `` safer chemos '' -LRB- is that an oxymoron ?? -RRB- . Through almost 30 yrs exp with all types of chemo he 's never encountered anyone with perm baldness and other perm damage . At least that is his experience . About Young Survivors , is it Young Survival Coalition based in NY ? I have donated to them over the past few years mostly since the company I work for sponsors a bike ride every year . I assume you have their phone numbers , but it not , here they are : toll-free 877-972-1011 or 646-257-3000 . I 'm sorry to hear you 've had issues with them . Good luck , Nancy "
0,TRUE,"Had a bilateral and did not have nipple sparing since they discovered the cancer had gone into my nodes . I am very much in the mode of do what ever needs to be done to help prevent reoccurance Have to admit having had a chance to discuss it with my ps since we were going to try and save them until they discovered it in the nodes and my ps , bs , and myself decided if it had gone further not to do the sparing . Very new to this since I was diagnosed on 10/25 and had surgery on 11/03 so if anyone can give me some insight from experience what goes into reconstructing the nipples I would really appriciate it . My ps is great and will go over my options down the road but looking for insight . Also waiting to find out what my further reconstruction will be once we know my treatment . PS does n't want to rush anything . Had immediate reconstruction and so happy with the results . Have a great team . thanks for any suggestions . "
5,TRUE,"Well fellow riders ... I have boarded the train . Good to see some of the april rad girls here ... murphmort , Larousse , SueBlue and Munchy . . I guess we all made the decision to take that pill !! It took me 2 weeks but I finally downed the first one last night and one this morning . I am doing 10 mg AM and 10 mg PM to see if I can tolerate it . If there is a se from a drug . . count me in on it . So far so good though . So those with the se 's ... how long before they kicked in ?? Im especially interested in the shoe obsession and little orgasms . I better keep that one to myself or hubby will be all over me . Poor guy has been kept at bay thru this whole mess since I have had zero desire for sex ... so hoping those mini orgasms are part of my se 's -LSB- emoticon : laughing -RSB- "
0,TRUE,"Oh , yeah , I 've still got loads more ! Well , 25 Rads -LRB- 5 weeks -RRB- due for June , then also getting an ooph , so that is more Surgery . Then the joys of Hormones ... So a long road still , but I am thinking Chemo is the hardest . Rads are supposed to be a walk in the park , just time consuming as they are every day . Hoping to grow a ponytail as well ! "
0,FALSE,"Well Ladies , coming here was definetley the right decision ... I believe this has been the longest week of my life ... but the info i ' v been getting from all of you has been so helpful ... I live at the beach also , Danx5 , I luv the sunshine . . Everyday , just go about a mile down the road ... Florida PanHandle ... But , not for a while now . . Just diagnosed 12/24/07 ... Take care Ladies ... "
0,TRUE,"I forgot to mention something else Dr Death said to me that you will all find highly amusing ! I did see him once more as he did the initial biopsy on my tumour before I started out on Chemo Road . I was still coming round after the op but he came into the recovery room to speak to my DH . He told him that he should imagine we were setting off to fight in Afghanistan , that we should put on our battle gear and prepare ourselves for the biggest battle of our lives . Really ! We went out and exchanged our Ford Focus for a tank after that ! I think he is a man who enjoys the dramatic speeches ... the more frightening and surreal , the better ! "
5,TRUE,I just had two weeks with relatives from England - lots of fun to be busy and distracted from health issues and kind of tiring . Back to chemo # 4 of 6 tomorrow . Looks like light at the end of the tunnel - and I think it is not a train coming towards me !
0,TRUE,"Well chemosabis , here I go ! I have `` chemo teaching '' in 2 hours , first treatment in three - I 'm having AC . I 'm feeling apprehensive , but glad to get this show on the road . I do n't have a port - for four treatments , they are going to try the veins . I 've never had trouble with IVs etc. so should be OK . I 'll check in later . "
2,TRUE,"Hi , I am new on this topic but I am hoping for some assurance on what to do . I had a masectomy on 1/27/09 followed by radiation . I have been to 3 surgeons and all three say something different . I am small and have not real fat . Sooo ... One says to make a pocket with the lattimus dorsi muscle and then do implants . Another says to do a modified Deip/tram get rid of all that radiated skin and then go back in 6 months for implants . The other says maybe tram or buttock . I am so confused so perhaps someone could shed light on what I should do from experience Thank you so much "
0,TRUE,"Sugar , having breast cancer forces us to travel a very lonely road . I am so sorry you are going thru all of this . I also worry about bone mets and asked my rad onco dr. about pain I have been having in my hip the last week . BC causes so much worry . It 's horrible to have financial problems while going thu it all . My husband lost his job last year . It was really hard . We always were very financially comfortable , and I was a stay at home mom while my kids grew up . Health insurance is very expensive now . Something I never had to worry about when I was younger , suddenly is a major drain on us financially now . I know how scared you feel . It comes with this beast disease . I sometimes feel so overwhelmed with all of the information I need to know just to stay on top of my treatment and this cancer . Breastcancer.org is the best place to be for me . The women here are all wonderful and there is so much support with the information . Yeah there are disagreements and little spats but all in all you 're in good place to let out your feelings of fear and frustration . Much Hugs to you , sugar . "
0,TRUE,"I 'm part of this group , too . Was diagnosed before Christmas , had a lumpectomy Jan 6th . Good margins , clear nodes . Was really sore and swollen for awhile , took a week off work , but felt compared to my hysterectomy a year ago that this surgery was pretty easy for me . The scars on my breast have heeled up nicely , and though the surgeon was n't sure what the cosmetic results would be , I 'm pleased . No lymphedema . Thought I would need `` just '' radiation , but the news from the onc was that with the invasive aspect being grade 3 and my being triple negative , chemo should be considered . I 've now completed two treatments . This is certainly no picnic , but I want to do whatever 's necessary and not feel `` should ' a would ' a could ` a '' years down the road . I lost a sister 12 years ago to a brain tumor , and I think of her constantly . My heart 's with all of you , as well . "
5,FALSE,"Mom2two -- I had my biopsy locally and went to a big cancer center -LRB- not one of the ones you mentioned -RRB- for a lumpectomy/sentinel node biopsy and reexcision/axillary node dissection . For the most part , I was able return home the same day . After the more extensive surgery , I spent two days with a friend before heading home . It took a fair amount of effort to get the first appointment -LRB- and a 5 week wait -RRB- ; however , the actually surgery was scheduled very quickly . The Cancer Center is 2-1/2 hours away , but I can take the train for most visits . Why did I go there ? 1 . Better pathology department . The post biopsy path report from the local hospital was almost unreadable and remarkably enough did not attempt to estimate the size or extent of the cancer . -LRB- So I will never know my tumor size -RRB- . 2 . Seven years ago , I could not have a true sentinel node biopsy locally . While the attention is less personal and sometimes I see a nurse for followups rather than the surgeon , I have continued to go to the cancer center for mammograms , periodic MRI 's -LRB- and 4 additional biopsies , fortunately benign . -RRB- I had chemo locally and participated in a clinical trial recommended by an oncologist at the cancer center . I took advantage of the educational materials available at the cancer center and the opportunity to meet with a nutritionist and other related professionals . -LRB- Not sure if this was possible at home . -RRB- "
2,TRUE,Hey ladies ... even though I 'm done with chemo and onto rads I 'm still reading and cheering you on too ! There is light at the end of the tunnel ... hang in there !!!
2,TRUE,I will be 2 weeks post op on Friday . I had the sentinal node biopsy and the lumpectomy . I am really swollen under the arm of the SNB ... is this normal or do I have fluid built up there now ? If so will they have to drain this or does anyone know ? I see the medical oncologist tomorrow for first visit hoping he can shed some light here ... Anyone had this and if so how long does the swelling last ?
0,TRUE,"Well surgery went well with my lumbectomy , Dr. said everything went great & that he got clear margins and the Nodes were clear ... PHEW ! Just will wait for final pathology to see exactly what it all was . I ended up having also the 12 O'clock cluster of cells removed as well on the same breast as the DCIS because according to the 1st biopsy it said benign but Dr. said it still looked suspicious on the mri and was not ok leaving it there he said it looked like it could turn into DCIS later on down the road as well , he also took the cyst that brough me in there originally . I have a sense of relief now and will learn more in the next few weeks but as he said looks like radiation and hormone therapy . My mind was just obsessed with the whole lymphnode business & was so scared it was there so the news that they were clear was refreshing . Thanks for all the prayers and positive thoughts it was a huge help ! I have an appt with the oncologist this Wed. but not sure if they will have my final path results or not . Still nervous but everyone says that the treatment that I have been told I will have will probabally not change . It has been nice to sleep thats for sure . "
0,TRUE,"The clinical trial I 'm part of is for radiation . One group had rads to just the breast , the other to the breast and underarm . I was randomized to the latter group and having had 1 of 27 nodes affected , feel hopeful that having rads to the underarm will be a benefit . This is what is wonderful about the trials . This may in fact benefit others down the road and become standard treatment if they find it is effective . "
4,TRUE,"Congrat on your results ! I 'm having lumpectomy w/SNB on Tuesday . Anxiety has set it again , as I had my pre-testing this morning . This has been quite the emotional ride ! I hope and pray for clear margins . My course going forward will include radiation and then tamoxifen . "
2,TRUE,"Mastectomy removes close to but not 100 % of breast tissue , so there is a very , very small chance of recurrence after mastectomy . Since you 've had a flap reconstruction there is a very good chance that the lump is fat necrosis . This happens when part of the transplanted fat dies and then hardens . This is more common shortly after reconstruction but can occur later . I 'm not sure how well MRI or CT or Ultrasound can tell fat necrosis from cancer . Everything that can not be positively identified on a scan is called a mass , so try not to let the terminolgy freak you out more than necessary . The location of the mass near a lymph node does add to the concern , but the odds are still very , very low that this lump is a rucrrence of bc . I would recommend that you also contact your plastic surgeon about the lump -- he or she will have info on file aobut your surgery that can shed light on what it happening now . "
0,TRUE,"Today is my last day of regular rad I 'm on 26 now . The rest will be boost to the tumor site . So far my under arm has faired the best with the skin not blistering . I 'm not so lucky on my collar bone and under my breast . Those area 's have blistered and are quite painful . They have given me some cream and a soak for it but this is better then a bad day of chemo . . lol . She told me it takes 3 days for it to start healing after they stop radiating that area . 7 more zaps for me and I 'm done . . I ca n't wait . This has been a long road of treatment and I 'm ready to get off this ride . Have a great weekend all , I 'm heading for Michigan International Speedway for a car show . I wo n't let a little burn ruin my fun . . rosebud "
0,TRUE,"I had a diagnosis of DCIS in July ' 08 . Mine was a very tiny , tiny area of DCIS -LRB- 1.6 mm -- less than 1/10th of an inch ! -RRB- and I had clear margins after a surgical excision . I have never found info saying less than 2 mm actually makes it ADH and there was no mention of ADH in any of my path reports . BTW -- I have not had any additional treatment besides my excisional biopsy back in July which got all of the DCIS out . At follow up appt . a week after the biopsy , a medical oncologist spoke with me and told me that my tumor was sooo tiny he thought there was a miniscule chance it would cause me problems down the road and he did not recommend radiation therapy or hormonal therapy with their associated risks and side effects for my particular situation . He actually told me I was not to lose sleep over this or worry about it and he never expected to see me again . I also met with a radiation oncologist who wavered a bit on his recommendation , but ultimately told me after we had a long discussion that he says I get a pass on this and that with my particular circumstances that if I were his wife , he would NOT treat me with radiation . Therefore , I decided against doing anything more except for close monitoring with mammograms and MRI 's as needed . Since that time I have had both follow up digital mamm and a follow up MRI in Dec & Feb -- things apparently look fine for now and I will return again for my ` regular ' bi-lateral mamm screening of both breasts again in June . "
6,TRUE,"Hard to know what to say . BC mets is better than primary liver cancer , so they told me when I was in the same boat . Very sorry it came so quickly . Hope the treatment they outlined for you works quickly . hugs , Becky "
2,TRUE,"Was diagnosed on dec 12/07 with idc stage 1 , grade 3 , er pr her/neu all negative . I had a sentinel lymph node biopsy 4 nodes removed -LRB- all negative -RRB- and partial mastectomy on jan 8 and am now in a holding pattern for more lab results and oncologist for next step . Can anyone shed some light on what may be a comparable situation for treatment and everything else . One never expects or wishes this on anyone but of course wonder why my number was picked . "
2,TRUE,"Hey Susie . It 's kind of wierd . I 've not had much of anything SE wise . A bit queasy and that 's about it . So you did n't lose all your hair ? Wow ... that 's great . Hope I can do that but not banking on it . My head is feeling itchy already , it 's the first time I have ever hoped the kids bought home nits ! I am so relieved to hear you have n't had a lot of problems from TC and hope it stays that way for me . Is this your last one you are about to have ? Is it wierd if I say I am envious ?! Encouraged that you have kept your eyelashes and eyebrows ... oh I hope that 's me ! As for radiation , that 's something I can help you with . Now , I do n't want to make light of it but really , it 's kind of nothing . Or it was for me . Just get your attitude right ... the worst part about it is that you have to go there EVERY day ... pain in the butt . I had a little bit of redness -LRB- nothing to write home about -RRB- , some tingling and tiredness toward the end . Honestly , it is a walk in the park . I do n't want to make it sound like I am belittling it at all . But we BC girls are tough and on OUR scale it was just annoying on a lifestyle basis for me . Now you can ask me whatever you want ! "
5,TRUE,"I agree with Toto about AC & Taxol , especially the Taxol part . The New England Journal of Medicine -LRB- NEJM -RRB- has just published -LRB- Oct. 07 -RRB- that women with ER positive and HER2 negative breast cancer do not benefit from having Taxol added to their chemo treatment . I have just completed 4 AC 's and had my first Taxol last week . Two days after treatment , I had severe bone and nerve pain that has lasted for a week now . So severe , I was not able to walk . I have now decided that based on the new findings from NEJM and my severe reaction to Taxol , I will not be having my last 3 treatments . I will of course to joining many of you lovely ladies on the Tamoxifen train and will report on how that is going . "
0,TRUE,"< address > Hi all u beauties ! Hope you all had a happy halloween . I went out with some of the grandkids to trick or treat and then to a carnival , so many cute little kids . Had a good time and it took my mind off this mess for a minute ! I 'm set to see plastic surgeon on Monday the 2nd of Nov. . He 's the man now , cause He says when I start chemo . There was a tentative date of Nov. 3 , but some healing problems in Left breast . I think he is probably going to give the ok for Nov. 10th . . If he says the 3rd Im saying no , cause Im not ready . Yikes , hell day in one week ! I think maybe the old '' Rock of Gibraltar '' might crack into a million pieces ! Mommy2two , so glad your still doing good , is it 3 days out now , you are amazing ! Hope u continue as it is right now ! How are your kids doing ? Hey Doronet , how hard is it to keep this running list in our mind of what we can and can not take ? Good thing we are all so smart ! It 's becoming a blur for me now ! Good luck on your first tx hope you and me and all the girls that havent started yet do as well as brendasharon and mommy2two . Brendasharon hope you are still doing good after your 1st tx and that you have continued well being thruout . Justmealicia , saw your beautiful family in the picture ! . Is your 1st chemo Nov. 2nd ? Mija , I too feel I 'm falling apart as the day nears ! Thought I would be way stronger than this ! How is your family doing thru all this ? Stay strong !! Shel , how you doing ? Were you the sister that was trying to decide about clinical trials ? I think there are now two triple negative sisters in the November Girls ! Good luck on Nov. 5th !! Hopbird , thanks for following all us newbies . I know your right about the better outcome for us her2 + girls nowadays . Your help and advice is great ! Keep on poppin in here . I wanted to ask if you had a reaction to taxotere and thats why they put you on Abraxane ? I 'm very concerned about that , cause I have mild COPD and asthma , or did they start you on Abraxane from the start ? Any info would be soooo appreciated sister . Menevermind , Kimberly , I 'm so glad you have a great husband who is also a friend , I never did find a good one not for lack of trying ! He will be your rock thru this mess !! Good luck on Nov. 4th for your 1st tx !!! Are you and your sisters braca 1 or 2 ? Thank God for your motherinlaw.BTW , there is another triple neg . sister here that is Shel ! Hi Melinda41 welcome my fellow sister with her2 + . Do you start on Nov. 9th ? I hope we her2 + have an easy road !!! Are they giving you TCH ? I get confused a little seems my brain is clogged with info right now . Just want to check if any other sisters are on TCHX6 once every 3 weeks then herceptin for 1 yr . CoolBreeze , hi sister another her2 + girl . Thats what I say . Just what I wanted for the holidays , Chemo !! I want to eat turkey this weekend cause who knows what we will be able to eat when the holidays are here !! Hope your little guy is doing OK thru this stuff ! Welcome Cafelovr another her2 + sister !!! Your absolutely right what a whirlwind !! More like a tornado or a hurricane ! I 'm so glad you love your ONC , I hate mine , He is brilliant , knowlegeable and way too polyanna for me . Not much on personality and very awkward with too many questions or someone challenging him , which I did of course !! I love my coffee too and do n't intend to give it up !! You are in the right place here all the girls are great and very brave !! Read the whole blog and go back into the september and october girls blog so you can get all their wisdom as they went thru this mess !! They have so much good info and advice and they pop in here too to help us out all the time !! Hi sister phillipa , welcome to the November Ladies ! Do you live in Bankok fulltime ? Hope your doing OK . Just come right in and write whatever you feel . Who would have thought that I too would be learning another language , I am fluent in Spanish and English but now I 'm getting fluent in Breast Cancer lingo , treaments , meds , chemos etc. . I guess it 's just part of the learning experience and believe me with BC the more you know the better off you are , in this case ignorance is not bliss !!! Big thanks to all the sisters who drop in on us who have already weathered this perfect storm !! Thats what this disease reminds me of '' The Perfect Storm '' . Hopbird , Momand2kids and all the other women can be our guides out here in the outback !!! Well girls we are all in this boat together and with the help of all our friends here we will navigate this thing and come out of this hurricane to calmer seas !!! God bless us and all our families and friends !!! Alota Luv I keep trying to edit this so the paragraphs come out right but its not working . Sorry girls ! < / address > "
0,FALSE,"Last Sunday Bev ran in the CIBC run for the cure . Before her diagnosis with stage 3a IDC , double mastectomy with reconstruction , chemo and rads , Bev was an avid runner . Her energy levels were so low during treatment and are slowly returning . Bev managed to run the 5k -LRB- approx 3 miles -RRB- in a few seconds over 30 minutes , and that includes walking the first two blocks through congested crowds and zig zagging through thousands of people once there was enough room on the road to actually run . Congratulations Bev and its great to see the old Bev returning . "
0,TRUE,"I also go back/forth on BRCA testing . The only risk factor I have has being dx 'd young with it . I 'm not an Ashkenazi Jew , I have no family history ... my gyno . said do it and if + , ovarian removal is a `` no brainer '' . However , I 'm afraid if God forbid I was + , I/my kids could be discriminated against for insurance down the road . I do n't trust that this ca n't happen . Any input on this subject anyone ? "
0,TRUE,"A friend of mine was telling what a brave girl I am . I am not . It 's all smoke and mirrors . I got a precsription for citalopram -LRB- I do n't know the brand name -RRB- . I think it might be helping a little . I keep feeling cinches of fear in my stomach , though . I was kind of hoping I 'd take the pill and then just sit there for hours with my mouth hanging open . It is hope that more productive than trying to generate positivity all the time . That is so true . It 's the loss or lessening of hope that is so depressing . Chumfry , thank you for the mantra . Fear is so crippling . I wish I could have had that surgically removed too . Yesterday , I thought that maybe if I just face death by staring into the gaping abyss instead of trying to change my thoughts that I could make it go away . So , I took a little ride up to my plot near my younger brother 's grave . We have 4 plots for my family - a gift from my father after my brother died of cancer - you know , in case of a family tragedy -LRB- my dad is a dark realist -RRB- . I looked at it as my final resting place , not just my brother 's . I went in the office there and got a brochure for headstones so I could design my headstone -LRB- how about `` Told you I was sick ? '' or `` Well , that was fun ... '' -RRB- . Anyway , I thought if I just went down that road it would help . Then , I cried all the way home and called the onc to get a pill . BF2009 , so sorry about your diagnosis . I called inyourshoes the other day , yesterday a Triple Neg 4 year survivor called . She had a positive lymph node like I had . Inyourshoes matches you w / a counselor with a similar diagnosis . It did give me more hope than I had before the call , just having come back home from the cemetary . She 's going to email me some new research info on Triple Neg . I can see if I 'm technically proficient enough to share it with you guys . "
2,TRUE,":D I had heard NOT to eat anything during chemo you really liked b/c you might not ever like it again , so I really careful with my chocolate ! could n't live without it ! :-RRB- Now it 's back to normal , last A/C was Feb 8th , so there is a light at the end for taste too ! Still ca n't stand the smells of some things , like burgers , but that 's okay with me , just as long as my chocolate remains normal ! "
4,TRUE,"I 'm due for surgery in December but have almost finished chemo . For me , the side effects were minimal and I could have worked if I had some kind of office/administrative job . But that 's not true for everyone . The chemo infusions themselves were no problem and I did n't have a port but I was scared at first . The worst was the shock and fright of the diagnosis . Once a plan was in place , I felt better . Now I 'm getting nervous about the surgery which you 've already done . Best of luck on this ride . "
0,TRUE,"I had bilat with expanders on 3/1/06 . I hated the expanders as they were so uncomfortable and they were also asymmetrical . For almost a year , I wore tops a size too big . Exchange surgery was 3/23/07 - have mentor high profile 300cc gel implants . All was well for the first month . BC radiated side moved too much and had a revision on 7/23/07 . This side has moved again - but not as much as before , but they are no longer symmetrical . I do n't wear a bra - PS said I could stop last month . Now the bra wo n't be uner the one implant and on the other one - not real comfy !!! I do n't go back to the PS for 2 more months and I do n't really want to see my PS sooner . I have an appt with another PS about one week before I am to see my PS in January to get a second opinion . Not sure what i am looking for with the second opinion PS - is it for her to say , heck these are fantastic , get over it !! or to say , yes , they are not right and this is what I can do . when I talked to her office ane mentioned that I may want to take them out , they said I would not be happy . I 'm sure no PS can imagine a woman being happy without breasts . Well , I did not choosed to give up my breasts - BC make that decision . but to be honest , the implants are not breasts !!!! I just do n't like them . In clothes I look okay - but I hate to look at myself naked in the mirror . Well long story short . Has anyone had their implants taken out ? I know if I do that , I can not go down this road again due to radiation . But I think I will be okay with that . Other recon were not discussed by my PS - I am too thin of lat flap , but not really sure that I would even want to endure some of these procedures . But back to my question - if you had done expanders then implant recon - has anyone had the implants taken out ? If so why ? And are you happy with your decision . Thanks so much . Karen in denver "
2,FALSE,"Annie , it 's me femme who has had the recon gone awry ! You are right , I do need a long break from surgery . I spoke to my ps yesterday . I have office visits every 2 weeks as my healing is quite complicated ... skin graft , donor site , and lots of scars and puckering . I told my ps about my problem in my Paris apartment - the morror being too large in the bathroom and the light -LRB- ah Paris light -RRB- so clear . He said that perhaps in a year or so we could revisit the idea of a simple reconstruction with expanders . He is not sure if it will be possible but says it is not out of the question , Funny , in the beginning with the gangrene , and necrosis all I wanted was to get out of danger and not die . Now I am fine tuning things and want to feel beautiful within my body . Yesterday 's visit went where I never thought I would go . Just a tiny toe dipping back into the water . Annie , you are new to me here but seem very pragmatic with a great sense of humor . Welcome ! femme "
4,FALSE,"Today I went for an informational tour of the radiation oncology facility I 'm going to -LRB- Kaiser in South San Francisco -RRB- -- it 's optional , but recommended for all new patients . Very nice program , for all types of cancer although I think most of us were BC patients . First one of the dosimetricians showed us around the building , took us into the CT room , one of the treatment suites , and then brought us into a conference room for a PowerPoint presentation about the theory of radiation , showing samples of CT scans overlaid with how the dose was being targeted , etc. . When he got to showing us the scans he told us the prostate cancer we were looking at was his own -- which he had been treated for a few months ago . Then one of the nurses came in and told us to stop by the nursing station any time if we had questions -- `` we 're always busy , but we 're never too busy to talk to patients '' . The nutritionist came by and said if any of us had questions about food , feel free to stop in , and the social worker gave us the rundown on what she could do to find us rides if we needed them , put through disability and medical leave paperwork , etc. . Really nice and took care of a lot of the minor procedural questions -- I 'd had a little bit of health education from the nurses the day I came in for my consultation with the oncologist , but at that point I was convinced that I was n't getting rads and was just here to confirm it was unnecessary ... so I did n't pay as much attention as I should . "
5,TRUE,"Judie , I have a Dx , similar to your 's , and too did n't want anymore nodes removed , although I did chemo . and rads . and my Onc . said he did n't need more nodes . One year out and I have questioned my decision , but it was my decision . Right now , I 'm on the Tamoxifen train . "
